iter	Accuracy	MultiClass
880	0.9957983193	0.07668483624
881	0.9957983193	0.07656152144
882	0.9957983193	0.07647291152
883	0.9957983193	0.07644918794
884	0.9957983193	0.07637353527
885	0.9957983193	0.07621634723
886	0.9957983193	0.07615490736
887	0.9957983193	0.07603754862
888	0.9957983193	0.07591058076
889	0.9957983193	0.07573955772
890	0.9957983193	0.07569980041
891	0.9957983193	0.07561730889
892	0.9957983193	0.07541695377
893	0.9957983193	0.07536838551
894	0.9957983193	0.07531791871
895	0.9957983193	0.07525345308
896	0.9957983193	0.07516452027
897	0.9957983193	0.07503687408
898	0.9957983193	0.07492505913
899	0.9957983193	0.07487106683
900	0.9957983193	0.07484284904
901	0.9957983193	0.07475208433
902	0.9957983193	0.0746499133
903	0.9957983193	0.07463435239
904	0.9957983193	0.07458790275
905	0.9957983193	0.07446700944
906	0.9957983193	0.07439286025
907	0.9957983193	0.07432932618
908	0.9957983193	0.07426919215
909	0.9957983193	0.07423211075
910	0.9957983193	0.07415163194
911	0.9957983193	0.07408179683
912	0.9957983193	0.07392627549
913	0.9957983193	0.07383445855
914	0.9957983193	0.07377230236
915	0.9957983193	0.0736741894
916	0.9957983193	0.07360420103
917	0.9957983193	0.07352507374
918	0.9957983193	0.07338005849
919	0.9957983193	0.07328855541
920	0.9957983193	0.07315084994
921	0.9957983193	0.07311772168
922	0.9957983193	0.07304936109
923	0.9957983193	0.07298827445
924	0.9957983193	0.07282587209
925	0.9957983193	0.07270002145
926	0.9957983193	0.07258154649
927	0.9957983193	0.07246433056
928	0.9957983193	0.07238255224
929	0.9957983193	0.07230144157
930	0.9957983193	0.07225709022
931	0.9957983193	0.07210480724
932	0.9957983193	0.07206348374
933	0.9957983193	0.07202073829
934	0.9957983193	0.07196004843
935	0.9957983193	0.07187378068
936	0.9957983193	0.07183282953
937	0.9957983193	0.0717415874
938	0.9957983193	0.07160708751
939	0.9957983193	0.07151467132
940	0.9957983193	0.07142256424
941	0.9957983193	0.07133883832
942	0.9957983193	0.0712592722
943	0.9957983193	0.07114921102
944	0.9957983193	0.07106741515
945	0.9957983193	0.07094301121
946	0.9957983193	0.07087590657
947	0.9957983193	0.07077275585
948	0.9957983193	0.07074632827
949	0.9957983193	0.07069347418
950	0.9957983193	0.07058721789
951	0.9957983193	0.07050392629
952	0.9957983193	0.07045697401
953	0.9957983193	0.07038969062
954	0.9957983193	0.07032855099
955	0.9957983193	0.07024253642
956	0.9957983193	0.07019053619
957	0.9957983193	0.07012911338
958	0.9957983193	0.07004480128
959	0.9957983193	0.0699782966
960	0.9957983193	0.0698951875
961	0.9957983193	0.06980387986
962	0.9957983193	0.06972719787
963	0.9957983193	0.06970061948
964	0.9957983193	0.06956895302
965	0.9957983193	0.06953850615
966	0.9957983193	0.06945609509
967	0.9957983193	0.06941066503
968	0.9957983193	0.06932893105
969	0.9957983193	0.06922803815
970	0.9957983193	0.06918605955
971	0.9957983193	0.06908590499
972	0.9957983193	0.06897632022
973	0.9957983193	0.06887336322
974	0.9957983193	0.06881625472
975	0.9957983193	0.06872711836
976	0.9957983193	0.06866325824
977	0.9957983193	0.06858956655
978	0.9957983193	0.06855117198
979	0.9957983193	0.06851323371
980	0.9957983193	0.06840584732
981	0.9957983193	0.06830071425
982	0.9957983193	0.06822576199
983	0.9957983193	0.0681209184
984	0.9957983193	0.06803856103
985	0.9957983193	0.0679245034
986	0.9957983193	0.06787030426
987	0.9957983193	0.0677764768
988	0.9957983193	0.06772838048
989	0.9957983193	0.06766447609
990	0.9957983193	0.06759173107
991	0.9957983193	0.0675416257
992	0.9957983193	0.06747050824
993	0.9957983193	0.0674204529
994	0.9957983193	0.06732158874
995	0.9957983193	0.06723815491
996	0.9957983193	0.06718295155
997	0.9957983193	0.06711878002
998	0.9957983193	0.06703812235
999	0.9957983193	0.06700025771
6633800414
999	0.9957894737	0.06623664814
678	0.06810179134
999	0.9936440678	0.06801150334
858351	0.06019801689
999	0.9978858351	0.06012131305
